USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
cluster   7974  0.0  0.0   3784  2120 ?        S    14:20   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115638_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   7975  0.0  0.2 103764 17532 ?        S    14:20   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115638_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   7976  6.9  0.1  99316 14404 ?        R    14:20  17:53 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115638_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   7977  7.0  0.1  99316 14400 ?        R    14:20  18:18 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115638_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   7978  6.8  0.1  99324 14400 ?        R    14:20  17:49 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115638_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8001  0.0  0.0   2236   544 ?        S    14:21   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115665_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root      8002  0.0  0.0   3772  1632 ?        S    14:21   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115665_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8004  0.0  0.0   3784  2116 ?        S    14:21   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115665_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8007  0.0  0.2 103764 17528 ?        S    14:21   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115665_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8008  6.9  0.1  99316 14404 ?        R    14:21  17:57 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115665_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8010  6.9  0.1  99316 14400 ?        R    14:21  17:55 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115665_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8011  6.9  0.1  99316 14404 ?        R    14:21  17:54 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403115665_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8016  0.0  0.0  34632  5840 ?        S    14:21   0:00 /usr/sbin/apache2 -k start
www-data  8017  0.0  0.0  34632  5936 ?        S    14:21   0:00 /usr/sbin/apache2 -k start
www-data  8018  0.0  0.0  34632  5932 ?        S    14:21   0:00 /usr/sbin/apache2 -k start
www-data  8123  0.0  0.0   2236   544 ?        S    14:30   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116240_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root      8124  0.0  0.0   3772  1628 ?        S    14:30   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116240_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8125  0.0  0.0   3784  2112 ?        S    14:30   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116240_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8127  0.0  0.2 103760 17524 ?        S    14:30   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116240_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8129  6.9  0.1  99312 14404 ?        R    14:30  17:16 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116240_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8130  6.8  0.1  99316 14400 ?        R    14:30  16:59 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116240_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8131  6.9  0.1  99316 14400 ?        R    14:30  17:09 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116240_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8152  0.0  0.0   2236   544 ?        S    14:31   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116293_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root      8153  0.0  0.0   3772  1628 ?        S    14:31   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116293_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8154  0.0  0.0   3784  2116 ?        S    14:31   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116293_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8155  0.0  0.2 103760 17528 ?        S    14:31   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116293_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8156  0.0  0.0  34352  5308 ?        S    14:31   0:00 /usr/sbin/apache2 -k start
cluster   8157  7.0  0.1  99312 14396 ?        R    14:31  17:27 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116293_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8158  6.8  0.1  99320 14408 ?        R    14:31  16:56 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116293_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8159  6.8  0.1  99312 14396 ?        R    14:31  16:56 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116293_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8163  0.0  0.0  34632  5916 ?        S    14:31   0:00 /usr/sbin/apache2 -k start
www-data  8164  0.0  0.0  34632  5924 ?        S    14:31   0:00 /usr/sbin/apache2 -k start
www-data  8203  0.0  0.0  34632  5840 ?        S    14:32   0:00 /usr/sbin/apache2 -k start
www-data  8277  0.0  0.0   2236   544 ?        S    14:34   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116484_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root      8278  0.0  0.0   3772  1632 ?        S    14:34   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116484_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8279  0.0  0.0   3784  2116 ?        S    14:34   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116484_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8280  0.0  0.2 103764 17528 ?        S    14:34   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116484_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8281  6.9  0.1  99316 14400 ?        R    14:34  17:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116484_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8282  6.8  0.1  99316 14404 ?        R    14:34  16:48 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116484_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8283  6.9  0.1  99320 14400 ?        R    14:34  17:02 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116484_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8318  0.0  0.0  34632  5840 ?        S    14:35   0:00 /usr/sbin/apache2 -k start
www-data  8324  0.0  0.0   2236   544 ?        S    18:32   0:00 sh -c sudo -u cluster mpiexec -n 60 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403130751_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root      8325  0.0  0.0   3772  1628 ?        S    18:32   0:00 sudo -u cluster mpiexec -n 60 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403130751_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8326  0.0  0.0   3784  2148 ?        S    18:32   0:00 mpiexec -n 60 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403130751_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8341  0.0  0.2 103856 17580 ?        S    18:32   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403130751_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8342  5.2  0.1  99412 14472 ?        R    18:32   0:20 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403130751_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8343  5.3  0.1  99404 14472 ?        R    18:32   0:21 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403130751_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8344  5.2  0.1  99408 14468 ?        R    18:32   0:21 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403130751_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8390  0.0  0.0   2236   548 ?        S    14:36   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116570_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root      8391  0.0  0.0   3772  1628 ?        S    14:36   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116570_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8392  0.0  0.0   3784  2120 ?        S    14:36   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116570_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8393  0.0  0.2 103764 17528 ?        S    14:36   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116570_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8394  6.9  0.1  99316 14400 ?        R    14:36  16:46 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116570_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8395  6.7  0.1  99324 14404 ?        R    14:36  16:19 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116570_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster   8396  6.9  0.1  99316 14404 ?        R    14:36  16:58 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403116570_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data  8455  0.0  0.0  34632  5852 ?        S    14:36   0:00 /usr/sbin/apache2 -k start
cluster   8643  2.0  4.7 1114936 387616 ?      Sl   15:49   3:30 /home/cluster/Aptana_Studio_3/AptanaStudio3
cluster   8692  0.0  0.1  64956 14252 ?        Sl   15:50   0:00 /usr/bin/python2.7 -u /home/cluster/Aptana_Studio_3/plugins/org.python.pydev_2.7.0.2013032300/pysrc/pycompletionserver.py 53230 32992
cluster   8757  0.0  0.0   2400   712 ?        S    15:50   0:00 /home/cluster/Aptana_Studio_3/plugins/com.aptana.terminal_3.0.0.1350942659/os/linux/x86/redtty /bin/bash bash --rcfile /home/cluster/Aptana_Studio_3/configuration/org.eclipse.osgi/bundles/11/1/.cp/os/linux/.aptanarc -i 120x40
cluster   8758  0.0  0.0  12340  7172 pts/148  Ss+  15:50   0:00 bash --rcfile /home/cluster/Aptana_Studio_3/configuration/org.eclipse.osgi/bundles/11/1/.cp/os/linux/.aptanarc -i
cluster   8940  0.0  0.0   3756  1948 ?        Ss   15:50   0:00 orted --hnp --set-sid --report-uri 10 --singleton-died-pipe 11
root      9141  0.0  0.0      0     0 ?        S    18:38   0:00 [kworker/u16:0]
cluster   9267  0.0  0.0   6164  1160 pts/189  R+   18:39   0:00 ps aux
cluster   9268  0.0  0.0   5836   900 pts/189  S+   18:39   0:00 less
root      9790  0.0  0.0      0     0 ?        S    17:15   0:00 [kworker/4:2]
www-data 11891  0.0  0.0   2236   548 ?        S    17:29   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126958_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root     11892  0.0  0.0   3772  1624 ?        S    17:29   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126958_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11893  0.0  0.0   3784  2120 ?        S    17:29   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126958_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11894  0.0  0.2 103764 17528 ?        S    17:29   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126958_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11895  5.7  0.1  99312 14400 ?        R    17:29   3:59 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126958_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data 11896  0.0  0.0  34508  5564 ?        S    17:29   0:00 /usr/sbin/apache2 -k start
cluster  11897  5.7  0.1  99316 14408 ?        R    17:29   3:59 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126958_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11898  5.8  0.1  99316 14400 ?        R    17:29   4:03 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126958_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data 11949  0.0  0.0   2236   544 ?        S    17:29   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126970_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root     11950  0.0  0.0   3772  1632 ?        S    17:29   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126970_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11951  0.0  0.0   3784  2120 ?        S    17:29   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126970_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11952  0.0  0.2 103764 17532 ?        S    17:29   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126970_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11953  5.7  0.1  99312 14400 ?        R    17:29   3:59 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126970_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11954  5.6  0.1  99324 14400 ?        R    17:29   3:56 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126970_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  11955  5.6  0.1  99312 14396 ?        R    17:29   3:58 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403126970_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data 12191  0.0  0.0   2236   544 ?        S    17:30   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127051_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root     12192  0.0  0.0   3772  1628 ?        S    17:30   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127051_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12193  0.0  0.0   3784  2116 ?        S    17:30   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127051_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12194  0.0  0.2 103764 17512 ?        S    17:30   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127051_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12195  5.8  0.1  99324 14408 ?        R    17:30   4:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127051_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12196  5.6  0.1  99316 14400 ?        R    17:30   3:52 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127051_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12197  5.7  0.1  99320 14400 ?        R    17:30   3:55 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127051_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data 12230  0.0  0.0   2236   544 ?        S    17:30   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127055_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root     12231  0.0  0.0   3772  1628 ?        S    17:30   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127055_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12232  0.0  0.0   3784  2120 ?        S    17:30   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127055_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12233  0.0  0.2 103768 17520 ?        S    17:30   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127055_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12234  5.7  0.1  99320 14408 ?        R    17:30   3:55 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127055_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12235  5.6  0.1  99316 14400 ?        R    17:30   3:50 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127055_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12236  5.5  0.1  99316 14400 ?        R    17:30   3:49 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127055_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data 12336  0.0  0.0   2236   544 ?        S    17:31   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127087_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root     12337  0.0  0.0   3772  1628 ?        S    17:31   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127087_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12338  0.0  0.0   3784  2116 ?        S    17:31   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127087_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12339  0.0  0.2 103764 17528 ?        S    17:31   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127087_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12340  5.7  0.1  99324 14404 ?        R    17:31   3:54 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127087_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12341  5.6  0.1  99324 14404 ?        R    17:31   3:51 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127087_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12342  5.7  0.1  99312 14400 ?        R    17:31   3:52 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127087_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data 12343  0.0  0.0  34632  5916 ?        S    17:31   0:00 /usr/sbin/apache2 -k start
www-data 12968  0.0  0.0   2236   544 ?        S    17:33   0:00 sh -c sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127190_InformePlanificacionLab2ComputacionParalela.pdf 'plan'
root     12971  0.0  0.0   3772  1628 ?        S    17:33   0:00 sudo -u cluster mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127190_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12972  0.0  0.0   3784  2112 ?        S    17:33   0:00 mpiexec -n 4 --hostfile /mpi/desarrollo-paralelas-2014/hostfile python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127190_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12985  0.0  0.2 103768 17532 ?        S    17:33   0:00 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127190_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12990  5.5  0.1  99320 14400 ?        R    17:33   3:40 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127190_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12993  5.7  0.1  99320 14404 ?        R    17:33   3:47 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127190_InformePlanificacionLab2ComputacionParalela.pdf plan
cluster  12997  5.6  0.1  99320 14404 ?        R    17:33   3:45 python /mpi/desarrollo-paralelas-2014/shellParallelExplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127190_InformePlanificacionLab2ComputacionParalela.pdf plan
www-data 13077  0.0  0.0  34632  5848 ?        S    17:33   0:00 /usr/sbin/apache2 -k start
www-data 13976  0.0  0.0   2236   544 ?        S    17:36   0:00 sh -c sudo -u cluster mpiexec -n 8 --hostfile /mpi/desarrollo-paralelas-2014/hostfile  python /mpi/desarrollo-paralelas-2014/shellParallelImplicit.py /mpi/desarrollo-paralelas-2014/web/subidas/1403127404_InformePlanificacionLab2ComputacionParalela.pdf
